point_id_yr,year,taluk,heuristic_credit_score,risk_category,recommendation,predicted_ndvi,latitude,longitude
KUS_000_2020,2020,Kushalnagar,81.3,Low,APPROVE — Strong satellite-verified agricultural capacity.,0.7534786462783813,12.504742159172508,75.94930342795399
KUS_000_2021,2021,Kushalnagar,85.2,Low,APPROVE — Strong satellite-verified agricultural capacity.,0.8418601155281067,12.504742159172508,75.94930342795399
KUS_000_2022,2022,Kushalnagar,86.0,Low,APPROVE — Strong satellite-verified agricultural capacity.,0.8554054498672485,12.504742159172508,75.94930342795399
KUS_000_2023,2023,Kushalnagar,75.4,Low,APPROVE — Strong satellite-verified agricultural capacity.,0.6450007557868958,12.504742159172508,75.94930342795399
HOS_000_2019,2019,Hosanagar,93.9,Low,APPROVE — Strong satellite-verified agricultural capacity.,0.9661800265312195,13.899843520260536,74.87603630573219
HOS_000_2020,2020,Hosanagar,94.7,Low,APPROVE — Strong satellite-verified agricultural capacity.,0.9645897746086121,13.899843520260536,74.87603630573219
HOS_000_2021,2021,Hosanagar,94.1,Low,APPROVE — Strong satellite-verified agricultural capacity.,0.9680726528167725,13.899843520260536,74.87603630573219
HOS_000_2022,2022,Hosanagar,94.1,Low,APPROVE — Strong satellite-verified agricultural capacity.,0.9702393412590027,13.899843520260536,74.87603630573219
HOS_000_2023,2023,Hosanagar,92.3,Low,APPROVE — Strong satellite-verified agricultural capacity.,0.9589901566505432,13.899843520260536,74.87603630573219
THI_000_2019,2019,Thirthahalli,92.3,Low,APPROVE — Strong satellite-verified agricultural capacity.,0.9415801167488098,13.772153942025618,75.27989174024943
THI_000_2020,2020,Thirthahalli,91.9,Low,APPROVE — Strong satellite-verified agricultural capacity.,0.9357355237007141,13.772153942025618,75.27989174024943
THI_000_2021,2021,Thirthahalli,91.8,Low,APPROVE — Strong satellite-verified agricultural capacity.,0.9357355237007141,13.772153942025618,75.27989174024943
THI_000_2022,2022,Thirthahalli,91.8,Low,APPROVE — Strong satellite-verified agricultural capacity.,0.9398090839385986,13.772153942025618,75.27989174024943
THI_000_2023,2023,Thirthahalli,91.9,Low,APPROVE — Strong satellite-verified agricultural capacity.,0.9419413208961487,13.772153942025618,75.27989174024943
HIR_000_2019,2019,Hirekerur,65.4,Moderate,REVIEW — Marginal geospatial indicators; field verification advised.,0.7810516357421875,14.397791737639086,75.40840495793006
HIR_000_2020,2020,Hirekerur,62.8,Moderate,REVIEW — Marginal geospatial indicators; field verification advised.,0.75676429271698,14.397791737639086,75.40840495793006
HIR_000_2021,2021,Hirekerur,67.1,Moderate,REVIEW — Marginal geospatial indicators; field verification advised.,0.8403856158256531,14.397791737639086,75.40840495793006
HIR_000_2022,2022,Hirekerur,62.9,Moderate,REVIEW — Marginal geospatial indicators; field verification advised.,0.7510022521018982,14.397791737639086,75.40840495793006
HIR_000_2023,2023,Hirekerur,53.6,Moderate,REVIEW — Marginal geospatial indicators; field verification advised.,0.5158675312995911,14.397791737639086,75.40840495793006
ALM_000_2019,2019,Almel,39.8,High,REJECT — Poor crop health and water availability signals.,0.4634133279323578,17.00087528208826,76.1135667703775
ALM_000_2020,2020,Almel,30.5,High,REJECT — Poor crop health and water availability signals.,0.25319281220436096,17.00087528208826,76.1135667703775
ALM_000_2021,2021,Almel,31.3,High,REJECT — Poor crop health and water availability signals.,0.2909192144870758,17.00087528208826,76.1135667703775
ALM_000_2022,2022,Almel,36.0,High,REJECT — Poor crop health and water availability signals.,0.39696887135505676,17.00087528208826,76.1135667703775
ALM_000_2023,2023,Almel,38.5,High,REJECT — Poor crop health and water availability signals.,0.4384145736694336,17.00087528208826,76.1135667703775
KAL_000_2019,2019,Kalasa,90.3,Low,APPROVE — Strong satellite-verified agricultural capacity.,0.9447093605995178,13.293364678911075,75.43301750971948
KAL_000_2020,2020,Kalasa,91.1,Low,APPROVE — Strong satellite-verified agricultural capacity.,0.9304309487342834,13.293364678911075,75.43301750971948
KAL_000_2021,2021,Kalasa,91.5,Low,APPROVE — Strong satellite-verified agricultural capacity.,0.942671537399292,13.293364678911075,75.43301750971948
KAL_000_2022,2022,Kalasa,92.2,Low,APPROVE — Strong satellite-verified agricultural capacity.,0.9625257253646851,13.293364678911075,75.43301750971948
KAL_000_2023,2023,Kalasa,90.6,Low,APPROVE — Strong satellite-verified agricultural capacity.,0.9516143202781677,13.293364678911075,75.43301750971948
YAR_000_2019,2019,Yaragatti,57.3,Moderate,REVIEW — Marginal geospatial indicators; field verification advised.,0.6123577356338501,15.983209226265696,75.02699327443163
YAR_000_2020,2020,Yaragatti,62.4,Moderate,REVIEW — Marginal geospatial indicators; field verification advised.,0.7051815986633301,15.983209226265696,75.02699327443163
YAR_000_2021,2021,Yaragatti,64.2,Moderate,REVIEW — Marginal geospatial indicators; field verification advised.,0.7490739226341248,15.983209226265696,75.02699327443163
YAR_000_2022,2022,Yaragatti,62.3,Moderate,REVIEW — Marginal geospatial indicators; field verification advised.,0.6999375820159912,15.983209226265696,75.02699327443163
YAR_000_2023,2023,Yaragatti,56.1,Moderate,REVIEW — Marginal geospatial indicators; field verification advised.,0.5906588435173035,15.983209226265696,75.02699327443163
ULL_001_2019,2019,Ullala,96.1,Low,APPROVE — Strong satellite-verified agricultural capacity.,0.9749640226364136,12.809190409805266,74.93668303129763
ULL_001_2020,2020,Ullala,96.2,Low,APPROVE — Strong satellite-verified agricultural capacity.,0.9778973460197449,12.809190409805266,74.93668303129763
ULL_001_2021,2021,Ullala,96.3,Low,APPROVE — Strong satellite-verified agricultural capacity.,0.9778973460197449,12.809190409805266,74.93668303129763
ULL_001_2022,2022,Ullala,96.3,Low,APPROVE — Strong satellite-verified agricultural capacity.,0.9773532152175903,12.809190409805266,74.93668303129763
ULL_001_2023,2023,Ullala,96.1,Low,APPROVE — Strong satellite-verified agricultural capacity.,0.9746633768081665,12.809190409805266,74.93668303129763
MUL_000_2019,2019,Mulki,95.1,Low,APPROVE — Strong satellite-verified agricultural capacity.,0.977145791053772,13.066435725966548,74.80013838095518
MUL_000_2020,2020,Mulki,95.3,Low,APPROVE — Strong satellite-verified agricultural capacity.,0.9718897938728333,13.066435725966548,74.80013838095518
MUL_000_2021,2021,Mulki,95.0,Low,APPROVE — Strong satellite-verified agricultural capacity.,0.9680842757225037,13.066435725966548,74.80013838095518
MUL_000_2022,2022,Mulki,94.9,Low,APPROVE — Strong satellite-verified agricultural capacity.,0.9666584730148315,13.066435725966548,74.80013838095518
MUL_000_2023,2023,Mulki,94.9,Low,APPROVE — Strong satellite-verified agricultural capacity.,0.9754804372787476,13.066435725966548,74.80013838095518
YEL_000_2019,2019,Yelahanka,65.4,Moderate,REVIEW — Marginal geospatial indicators; field verification advised.,0.8096886873245239,13.122205712116449,77.65521078591806
YEL_000_2020,2020,Yelahanka,67.5,Moderate,REVIEW — Marginal geospatial indicators; field verification advised.,0.8610888719558716,13.122205712116449,77.65521078591806
YEL_000_2021,2021,Yelahanka,68.4,Moderate,REVIEW — Marginal geospatial indicators; field verification advised.,0.8884437084197998,13.122205712116449,77.65521078591806
YEL_000_2022,2022,Yelahanka,68.8,Moderate,REVIEW — Marginal geospatial indicators; field verification advised.,0.9055662751197815,13.122205712116449,77.65521078591806
YEL_000_2023,2023,Yelahanka,66.0,Moderate,REVIEW — Marginal geospatial indicators; field verification advised.,0.8339528441429138,13.122205712116449,77.65521078591806
K.R_000_2019,2019,K.R.Nagar,67.8,Moderate,REVIEW — Marginal geospatial indicators; field verification advised.,0.8383650779724121,12.465508405996957,76.42065018106133
K.R_000_2020,2020,K.R.Nagar,69.7,Moderate,REVIEW — Marginal geospatial indicators; field verification advised.,0.8597683310508728,12.465508405996957,76.42065018106133
K.R_000_2021,2021,K.R.Nagar,70.1,Low,APPROVE — Strong satellite-verified agricultural capacity.,0.8631439805030823,12.465508405996957,76.42065018106133
K.R_000_2022,2022,K.R.Nagar,70.2,Low,APPROVE — Strong satellite-verified agricultural capacity.,0.8628002405166626,12.465508405996957,76.42065018106133
K.R_000_2023,2023,K.R.Nagar,60.9,Moderate,REVIEW — Marginal geospatial indicators; field verification advised.,0.6695970892906189,12.465508405996957,76.42065018106133
KAN_000_2019,2019,Kanakpura,74.2,Low,APPROVE — Strong satellite-verified agricultural capacity.,0.9230606555938721,12.478729834105817,77.2900750867582
KAN_000_2020,2020,Kanakpura,74.9,Low,APPROVE — Strong satellite-verified agricultural capacity.,0.9391565322875977,12.478729834105817,77.2900750867582
KAN_000_2021,2021,Kanakpura,75.4,Low,APPROVE — Strong satellite-verified agricultural capacity.,0.9537842869758606,12.478729834105817,77.2900750867582
KAN_000_2022,2022,Kanakpura,75.6,Low,APPROVE — Strong satellite-verified agricultural capacity.,0.9564608931541443,12.478729834105817,77.2900750867582
KAN_000_2023,2023,Kanakpura,71.6,Low,APPROVE — Strong satellite-verified agricultural capacity.,0.870021641254425,12.478729834105817,77.2900750867582
HAR_000_2019,2019,Harohalli,66.8,Moderate,REVIEW — Marginal geospatial indicators; field verification advised.,0.7457794547080994,12.638176651348724,77.42308052358472
HAR_000_2020,2020,Harohalli,69.1,Moderate,REVIEW — Marginal geospatial indicators; field verification advised.,0.8071383833885193,12.638176651348724,77.42308052358472
HAR_000_2021,2021,Harohalli,71.5,Low,APPROVE — Strong satellite-verified agricultural capacity.,0.8590025305747986,12.638176651348724,77.42308052358472
HAR_000_2022,2022,Harohalli,72.9,Low,APPROVE — Strong satellite-verified agricultural capacity.,0.8920632004737854,12.638176651348724,77.42308052358472
HAR_000_2023,2023,Harohalli,65.5,Moderate,REVIEW — Marginal geospatial indicators; field verification advised.,0.7203761339187622,12.638176651348724,77.42308052358472
ARA_000_2019,2019,Arakera,53.9,Moderate,REVIEW — Marginal geospatial indicators; field verification advised.,0.6933071613311768,16.269308981824736,76.87082878859174
ARA_000_2020,2020,Arakera,51.5,Moderate,REVIEW — Marginal geospatial indicators; field verification advised.,0.6480226516723633,16.269308981824736,76.87082878859174
ARA_000_2021,2021,Arakera,55.7,Moderate,REVIEW — Marginal geospatial indicators; field verification advised.,0.7654785513877869,16.269308981824736,76.87082878859174
ARA_000_2022,2022,Arakera,55.6,Moderate,REVIEW — Marginal geospatial indicators; field verification advised.,0.7627570033073425,16.269308981824736,76.87082878859174
ARA_000_2023,2023,Arakera,53.2,Moderate,REVIEW — Marginal geospatial indicators; field verification advised.,0.6947903037071228,16.269308981824736,76.87082878859174
DEV_000_2019,2019,Devdurga,66.8,Moderate,REVIEW — Marginal geospatial indicators; field verification advised.,0.8100613951683044,16.371144086247163,76.94748320688376
DEV_000_2020,2020,Devdurga,60.4,Moderate,REVIEW — Marginal geospatial indicators; field verification advised.,0.72467041015625,16.371144086247163,76.94748320688376
DEV_000_2021,2021,Devdurga,65.6,Moderate,REVIEW — Marginal geospatial indicators; field verification advised.,0.8518247008323669,16.371144086247163,76.94748320688376
DEV_000_2022,2022,Devdurga,66.2,Moderate,REVIEW — Marginal geospatial indicators; field verification advised.,0.8520737290382385,16.371144086247163,76.94748320688376
DEV_000_2023,2023,Devdurga,64.8,Moderate,REVIEW — Marginal geospatial indicators; field verification advised.,0.7888647317886353,16.371144086247163,76.94748320688376
TER_000_2019,2019,Terdal,32.3,High,REJECT — Poor crop health and water availability signals.,0.19358709454536438,16.500507915504578,75.0173495114364
TER_000_2020,2020,Terdal,38.0,High,REJECT — Poor crop health and water availability signals.,0.3021562993526459,16.500507915504578,75.0173495114364
TER_000_2021,2021,Terdal,38.2,High,REJECT — Poor crop health and water availability signals.,0.30023008584976196,16.500507915504578,75.0173495114364
TER_000_2022,2022,Terdal,36.9,High,REJECT — Poor crop health and water availability signals.,0.29234784841537476,16.500507915504578,75.0173495114364
TER_000_2023,2023,Terdal,35.3,High,REJECT — Poor crop health and water availability signals.,0.24896544218063354,16.500507915504578,75.0173495114364
MAN_000_2019,2019,Manchenahalli,62.6,Moderate,REVIEW — Marginal geospatial indicators; field verification advised.,0.818891704082489,13.55370231583388,77.61445956811114
MAN_000_2020,2020,Manchenahalli,64.0,Moderate,REVIEW — Marginal geospatial indicators; field verification advised.,0.8639410138130188,13.55370231583388,77.61445956811114
MAN_000_2021,2021,Manchenahalli,61.5,Moderate,REVIEW — Marginal geospatial indicators; field verification advised.,0.8163195848464966,13.55370231583388,77.61445956811114
MAN_000_2022,2022,Manchenahalli,62.7,Moderate,REVIEW — Marginal geospatial indicators; field verification advised.,0.852544903755188,13.55370231583388,77.61445956811114
MAN_000_2023,2023,Manchenahalli,62.2,Moderate,REVIEW — Marginal geospatial indicators; field verification advised.,0.8163741230964661,13.55370231583388,77.61445956811114
CHE_000_2019,2019,Chelur,38.8,High,REJECT — Poor crop health and water availability signals.,0.5324431657791138,13.891587915649406,78.06000275157423
CHE_000_2020,2020,Chelur,54.8,Moderate,REVIEW — Marginal geospatial indicators; field verification advised.,0.8470715284347534,13.891587915649406,78.06000275157423
CHE_000_2021,2021,Chelur,57.0,Moderate,REVIEW — Marginal geospatial indicators; field verification advised.,0.9007265567779541,13.891587915649406,78.06000275157423
CHE_000_2022,2022,Chelur,57.3,Moderate,REVIEW — Marginal geospatial indicators; field verification advised.,0.9027820825576782,13.891587915649406,78.06000275157423
CHE_000_2023,2023,Chelur,46.7,High,REJECT — Poor crop health and water availability signals.,0.7158499956130981,13.891587915649406,78.06000275157423
RON_000_2019,2019,Ron,64.1,Moderate,REVIEW — Marginal geospatial indicators; field verification advised.,0.7153868675231934,15.695876528635717,75.63366210429463
RON_000_2020,2020,Ron,62.2,Moderate,REVIEW — Marginal geospatial indicators; field verification advised.,0.6772522926330566,15.695876528635717,75.63366210429463
RON_000_2021,2021,Ron,68.9,Moderate,REVIEW — Marginal geospatial indicators; field verification advised.,0.8193145990371704,15.695876528635717,75.63366210429463
RON_000_2022,2022,Ron,65.8,Moderate,REVIEW — Marginal geospatial indicators; field verification advised.,0.7517723441123962,15.695876528635717,75.63366210429463
RON_000_2023,2023,Ron,56.5,Moderate,REVIEW — Marginal geospatial indicators; field verification advised.,0.534392237663269,15.695876528635717,75.63366210429463
BAN_000_2019,2019,Bangarpet,67.3,Moderate,REVIEW — Marginal geospatial indicators; field verification advised.,0.844205379486084,12.89231726168354,78.16880464752573
BAN_000_2020,2020,Bangarpet,71.6,Low,APPROVE — Strong satellite-verified agricultural capacity.,0.9276614785194397,12.89231726168354,78.16880464752573
BAN_000_2021,2021,Bangarpet,72.0,Low,APPROVE — Strong satellite-verified agricultural capacity.,0.945921003818512,12.89231726168354,78.16880464752573
BAN_000_2022,2022,Bangarpet,72.2,Low,APPROVE — Strong satellite-verified agricultural capacity.,0.9457552433013916,12.89231726168354,78.16880464752573
